timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.ax,stateEstimate.ay,stateEstimate.az,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw,stateEstimateZ.rateRoll,stateEstimateZ.ratePitch,stateEstimateZ.rateYaw,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
37284.223,-0.852702796459198,0.2762019634246826,1.0228111743927002,0.389875590801239,0.28832218050956726,0.008970714174211025,0.06953198462724686,-0.06296443939208984,0.01557314395904541,2.4996657371520996,-2.6287195682525635,-0.42030635476112366,35,25,5,44586.453125,50073,45503,49836,42573
37294.095,-0.8488810658454895,0.2788572907447815,1.0229510068893433,0.39307901263237,0.28293174505233765,0.010508803650736809,0.06514627486467361,-0.055279895663261414,-0.006899356842041016,2.513307809829712,-2.6069483757019043,-0.4174365699291229,19,-7,0,44535.6328125,49916,44854,49902,43254
37303.972,-0.8450626134872437,0.28144511580467224,1.0231176614761353,0.3959731161594391,0.27752885222435,0.010375349782407284,0.063282310962677,-0.06484971940517426,-0.0012750029563903809,2.5275022983551025,-2.597501039505005,-0.4160082936286926,29,-3,1,44525.19140625,50187,44960,49620,43120
37313.855,-0.8412951827049255,0.2839694619178772,1.023264765739441,0.39866796135902405,0.2720731794834137,0.010333545506000519,0.07572732120752335,-0.05538639798760414,-0.0019981861114501953,2.5404059886932373,-2.588256597518921,-0.4145323634147644,16,-3,7,44513.3671875,49900,45187,49944,42795
37323.723,-0.8375067114830017,0.28643137216567993,1.0234097242355347,0.4013187885284424,0.266657292842865,0.010367576032876968,0.04972362890839577,-0.040576543658971786,-0.003977060317993164,2.548795223236084,-2.5795562267303467,-0.40972664952278137,42,7,2,44499.66796875,49662,45336,50133,42651
37333.598,-0.8336185216903687,0.28884926438331604,1.0235779285430908,0.40419119596481323,0.2612672746181488,0.010054643265902996,0.04628928005695343,-0.03821815550327301,-0.011141777038574219,2.5660696029663086,-2.566693067550659,-0.4069720506668091,20,11,7,44493.4375,50149,44770,49677,43202
37343.472,-0.8303321599960327,0.29089444875717163,1.0236648321151733,0.40578213334083557,0.2551599144935608,0.008697643876075745,0.04839783161878586,-0.04530368000268936,-0.014386951923370361,2.5810720920562744,-2.5412821769714355,-0.4041561782360077,39,8,1,44517.5234375,50408,45908,49539,42186
37353.35,-0.8263533711433411,0.29320845007896423,1.0238409042358398,0.40561380982398987,0.24798010289669037,0.007455779239535332,0.03550197184085846,-0.026109477505087852,-0.011973798274993896,2.60601806640625,-2.5127925872802734,-0.40407219529151917,28,26,-1,44534.3671875,49483,45375,50461,42836
37363.227,-0.8220286965370178,0.29571065306663513,1.023995041847229,0.4095417559146881,0.24343182146549225,0.0065066199749708176,0.016276823356747627,-0.03557874262332916,-0.01088935136795044,2.6207399368286133,-2.4965975284576416,-0.4040711522102356,43,13,6,44545.046875,50447,44638,49414,43429
37373.104,-0.8180224895477295,0.297973096370697,1.0241295099258423,0.41234833002090454,0.23827074468135834,0.005582786165177822,0.019658084958791733,-0.036289751529693604,-0.006180822849273682,2.638545036315918,-2.475827932357788,-0.4033658802509308,16,39,-4,44556.140625,49571,45199,50228,42962
37382.984,-0.8139864802360535,0.3001689016819,1.0242804288864136,0.41510850191116333,0.23297075927257538,0.004814228508621454,0.019236167892813683,-0.03892235457897186,-0.009129822254180908,2.6490213871002197,-2.4479451179504395,-0.40630650520324707,14,17,-2,44562.5625,49818,45076,50012,43080
37392.852,-0.8099624514579773,0.3022542893886566,1.0244228839874268,0.41772621870040894,0.22750842571258545,0.004392404109239578,0.008592253550887108,-0.03763880953192711,-0.0082472562789917,2.6560885906219482,-2.4250235557556152,-0.40914803743362427,10,38,-8,44560.7265625,50039,44963,49740,43264
37402.728,-0.8059657216072083,0.30431216955184937,1.0245728492736816,0.42008018493652344,0.22211995720863342,0.0037579454947263002,0.015836389735341072,-0.04628549516201019,0.0016921758651733398,2.6584689617156982,-2.3925275802612305,-0.41513946652412415,27,47,-7,44563.83984375,50209,45910,49570,42219
37412.6,-0.801874577999115,0.30630016326904297,1.0247477293014526,0.4226713478565216,0.21668852865695953,0.004040481522679329,0.010119680315256119,-0.06036707013845444,5.841255187988281e-06,2.668806791305542,-2.3600845336914062,-0.42090070247650146,17,36,-9,44542.6484375,49652,45403,50089,42784
37422.475,-0.7977596521377563,0.30825382471084595,1.0249079465866089,0.42522111535072327,0.211263969540596,0.004671878647059202,0.027560999616980553,-0.07471355050802231,0.004755377769470215,2.6790578365325928,-2.33225679397583,-0.42683008313179016,35,26,1,44513.2890625,50439,45049,49326,43026
37432.365,-0.7937276363372803,0.31012219190597534,1.025063157081604,0.4274057447910309,0.20574188232421875,0.0058678328059613705,0.05031457915902138,-0.06762746721506119,0.01829838752746582,2.6937320232391357,-2.3000218868255615,-0.42820146679878235,21,74,0,44469.80078125,49753,46046,49970,41858
37442.235,-0.7895628213882446,0.31191402673721313,1.0252381563186646,0.4298774302005768,0.20010420680046082,0.008222764357924461,0.05607501417398453,-0.06755542010068893,0.01587378978729248,2.698841094970703,-2.2563843727111816,-0.4311376214027405,13,43,-1,44395.90234375,50000,45068,49630,42864
37452.109,-0.7854039669036865,0.31372103095054626,1.0254210233688354,0.43221813440322876,0.19470931589603424,0.010221823118627071,0.06750281900167465,-0.06945055723190308,0.003599882125854492,2.7039759159088135,-2.2231578826904297,-0.4325256049633026,-5,41,5,44330.11328125,49560,44900,50045,42883
37461.978,-0.7812172770500183,0.31541165709495544,1.0255638360977173,0.4343971312046051,0.1891743391752243,0.011123486794531345,0.05947074294090271,-0.07061001658439636,0.001019120216369629,2.703143358230591,-2.1891140937805176,-0.4314153492450714,-2,31,3,44293.54296875,50536,44982,48984,42751
37471.863,-0.7770629525184631,0.3170870542526245,1.0257488489151,0.43639835715293884,0.18379612267017365,0.011557282879948616,0.05350460484623909,-0.04209492728114128,-0.010784626007080078,2.69639253616333,-2.156531810760498,-0.4315756857395172,-7,46,-1,44266.3984375,49566,45251,49918,42475
